VID,"Device Code",Imei,"Model GPS",Cellnumber,"Company GROUP",Devicetime,Servertime,"Last Location",Comment
511109,177,356307046110390,FM-1200,08553206628,511:{2},"2021-04-23 05:59:21","2021-04-23 05:59:23.696","CPU Reset Recomendation","RW 05 - Sambikerep - Sambikerep"
541035,MC25-02,357454073257238,FM-1202,081519764491,541:{1},"2021-07-13 09:01:09","2021-07-13 09:03:03.373",Update,
521004,Rudi,356173062885087,FM-1202,081553914284,521:{2}," null"," null"," Tidak ada data di RAW"
541021,F10-1,357454071906224,FM-1202,08158321161,541:{4}," null"," null"," Tidak ada data di RAW"
521001,L-9291-US,352848026434015,FM-42,081553914281,521:{1}," null"," null"," Tidak ada data di RAW"
511095,62,352093082760033,FM-32,08553206618,511:{12},"2021-07-13 09:09:54","2021-07-13 09:10:26.563",Update,
511070,166,352848026331575,FM-32,08553206575,511:{8},"2021-05-09 23:59:50.38","2021-05-10 00:00:09.044","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511049,76,357454075802940,FM-32,08553210959,511:{5},"2021-07-06 04:37:16","2021-07-06 04:37:31.344","CPU Reset Recomendation","Puger Kulon - Jember - Jawa Timur"
501042,L.9081.UY,356307048819501,FM-1202+J,081514389101,501:{7}," null"," null"," Tidak ada data di RAW"
511069,90,356307048798341,FM-1200,081513701384,511:{0;7},"2021-07-09 07:09:08","2021-07-09 07:09:25.529","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
541040,F5-2,357454075062727,FM-1202,081519764648,541:{4}," null"," null"," Tidak ada data di RAW"
541047,F10-3,357454075538445,FM-1202,081514018756,541:{4}," null"," null"," Tidak ada data di RAW"
511034,69,352848026169256,FM-32,08553210944,511:{5},"2021-07-13 04:26:46.291","2021-07-13 04:27:20.363",Update,
541032,F7-8,357454073418491,FM-1202,081519764467,541:{4},"2021-07-13 06:18:44","2021-07-13 06:29:31.614",Update,
511106,C.08,357454076232311,FM-32,08553206625,511:{13},"2021-06-12 09:12:18","2021-06-12 12:34:47.561","CPU Reset Recomendation","Driyorejo - Gresik - Jawa Timur"
541031,F2.5-1,357454073120329,FM-1202,081519764462,541:{4},"2021-07-13 06:27:35","2021-07-13 06:31:12.429",Update,
501029,E98,352093082918920,FM-1202,081514017883,501:{14},"2021-07-13 07:47:52","2021-07-13 07:47:55.315",Update,
541056,F3-19,352094089706961,FMA,081514018708,541:{4}," null"," null"," Tidak ada data di RAW"
511047,175,352848026182655,FM-32,08553210957,511:{4},"2021-06-23 02:42:21.291","2021-06-23 02:42:40.639","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511017,102,352848026209755,FM-32,081132218954,511:{0;10},"2021-07-09 01:15:36.071","2021-07-09 01:15:53.945","CPU Reset Recomendation","Kesiman Petilan - Denpasar - Bali"
511153,C.12,357454073168062,FM-1202,081519764762,511:{13},"2021-07-11 02:53:48","2021-07-11 02:54:09.254","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
541022,F5-9,357454072876491,FM-1202,08158320399,541:{4},"2021-05-26 04:26:18","2021-07-13 09:12:02.99",Update,
541004,PC78-04,356173063737303,FM-1200,08158319398,541:{3}," null"," null"," Tidak ada data di RAW"
309026,N-8370-TD,352093082754994,FM-32,08553204626,309:{1}," null"," null"," Tidak ada data di RAW"
523030,E320D,357454073126581,FM-1202,08113525578,523:{2},"2021-07-13 08:53:14.06","2021-07-13 08:53:16.887",Update,
523037,Sany-C,352093082646206,FMA,08113457246,523:{2}," null"," null"," Tidak ada data di RAW"
523037,Sany-C,352093082646208,FMA,08113457246,523:{2},"2021-07-13 07:05:30","2021-07-13 07:05:48.835",Update,
523037,Sany-C,352093082646208,FMA,08113457246,523:{2},"2021-07-13 07:05:30","2021-07-13 07:05:48.835",Update,
541037,PC78-07,357454073161869,FM-1202,081519764852,541:{3}," null"," null"," Tidak ada data di RAW"
541058,F7-1,352094086178404,FMA,081514389072,541:{4}," null"," null"," Tidak ada data di RAW"
523038,Sany-D,352093082629022,FMA,08113457240,523:{2},"2021-07-13 09:00:54","2021-07-13 09:01:09.726",Update,
511028,A04,352848026229787,FM-32,08553210938,511:{11},"2021-07-13 09:14:41.421","2021-07-13 09:15:11.652",Update,
523026,D3G-B,356173063750462,FM-1202,08113525595,523:{2},"2021-07-13 09:00:14","2021-07-13 09:00:22.983",Update,
541070,F3-22,352093082907576,FMA,081514007254,541:{4}," null"," null"," Tidak ada data di RAW"
511040,185,352848026180964,FM-32,08553210950,511:{4}," null"," null"," Tidak ada data di RAW"
31192,L-1755-XS,357454075537520,FM-1202,081514008559,31:{36},"2021-07-13 09:15:15","2021-07-13 09:15:29.697",Update,
397002,W-8003-NI,357454076233392,FM-1202,081514388984,397:{1}," null"," null"," Tidak ada data di RAW"
541071,F7-10,352093082799999,FMA,081514007590,541:{4}," null"," null"," Tidak ada data di RAW"
541028,F3-8,357454073253567,FM-1202,081519764474,541:{4},"2021-07-13 08:46:51","2021-07-13 08:47:12.414",Update,
501003,C502,356307047690556,FM-1202,081515246035,501:{8}," null"," null"," Tidak ada data di RAW"
541057,F3-20,352094087450505,FMA,081514007439,541:{4}," null"," null"," Tidak ada data di RAW"
541011,PC200-02,356173063741313,FM-1200,081574085630,541:{3}," null"," null"," Tidak ada data di RAW"
511175,271,352094089905787,FMA,081514017679,511:{1},"2021-05-10 02:58:44","2021-05-10 02:59:05.766","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
397001,W-9761-US,357454076233442,FM-1202,081514388985,397:{1}," null"," null"," Tidak ada data di RAW"
511041,L-19,352848026177127,FM-32,08553210951,511:{0;5},"2021-07-13 09:13:14.663","2021-07-13 09:13:51.315",Update,
511062,135,352848026210860,FM-32,08553206567,511:{7},"2021-07-13 08:33:40.141","2021-07-13 08:35:48.574",Update,
541053,F5-1,352094089404518,FMA,081514018968,541:{4}," null"," null"," Tidak ada data di RAW"
511065,51,352093082797183,FM-32,08553206570,511:{7},"2021-07-13 07:16:06","2021-07-13 07:16:42.733",Update,
309035,N-9385-TH,352848024255248,FM-32,08553204635,309:{6}," null"," null"," Tidak ada data di RAW"
511076,67,352848026400636,FM-32,08553206581,511:{8},"2021-05-27 21:11:52.749","2021-05-27 21:12:37.241","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
541043,VBR-01,357454075063154,FM-1202,08155265662,541:{6}," null"," null"," Tidak ada data di RAW"
397007,W-1517-RL,357454075063105,FM-1202,081514388980,397:{1}," null"," null"," Tidak ada data di RAW"
511140,L-10,356173063121748,FM-1200,08157613537,511:{14},"2021-07-13 08:54:25.42","2021-07-13 08:54:52.609",Update,
511033,80,352848026177671,FM-32,08553210943,511:{3}," null"," null"," Tidak ada data di RAW"
541041,F7-4,357454075003994,FM-1202,081519764655,541:{4}," null"," null"," Tidak ada data di RAW"
511038,171,352094087450208,FM-32,08553210948,511:{4},"2021-06-08 09:14:53","2021-06-08 09:15:55.17","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511107,C.09,352848027918883,FM-32,08553206626,511:{13},"2021-04-30 06:22:51.071","2021-04-30 06:22:58.28","CPU Reset Recomendation","Driyorejo - Gresik - Jawa Timur"
511172,269,352093083304310,FMA,081132275044,511:{0;1},"2021-07-13 09:11:50","2021-07-13 09:11:53.287",Update,
541063,F7-2,352093082630178,FMA,081514007606,541:{4}," null"," null"," Tidak ada data di RAW"
541015,F15-2,357454072813114,FM-1202,08158319423,541:{4},"2021-07-13 09:05:45","2021-07-13 09:18:22.963",Update,
375004,L-01,356307045726535,FM-1200,085851201335,375:{1}," null"," null"," Tidak ada data di RAW"
501009,E131,352094089192550,FM-32,081514012923,501:{1},"2021-07-13 08:32:47","2021-07-13 08:35:42.91",Update,
511159,257,357454076231305,FM-1202,08155265451,511:{4},"2021-06-23 08:23:13","2021-06-23 08:23:27.108","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511159,257,357454076231305,FM-1202,08155265451,511:{4},"2021-06-23 08:23:13","2021-06-23 08:23:27.108","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511118,196,356173062885038,FM-1202+J,08158131068,511:{4},"2021-06-26 05:43:10.52","2021-06-26 05:43:27.192","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511035,C.06,352848026364055,FM-32,08553210945,511:{13},"2021-06-11 08:17:18.211","2021-06-11 08:17:25.303","CPU Reset Recomendation","Driyorejo - Gresik - Jawa Timur"
511149,255,357454073163238,FM-1202,081519764842,511:{3},"2021-07-13 09:14:45","2021-07-13 09:15:05.3",Update,
511005,154,352848025208212,FM-32,08553210905,511:{2},"2021-02-15 01:26:58","2021-02-15 01:27:11","CPU Reset Recomendation","Purwotengah - Kediri - Jawa Timur"
541061,F3-18,352094088670820,FMA,081514007257,541:{4}," null"," null"," Tidak ada data di RAW"
541051,PC78-10,357454075009983,FM-1202,081514380729,541:{3}," null"," null"," Tidak ada data di RAW"
521010,Putra,352848029495153,FM-42,081553914290,521:{2}," null"," null"," Tidak ada data di RAW"
541045,F7-6,357454075063204,FM-1202,08155265465,541:{4}," null"," null"," Tidak ada data di RAW"
511089,66,352848026167664,FM-32,08553206609,511:{12},"2021-07-13 09:17:57.511","2021-07-13 09:18:21.288",Update,
541064,F7-5,352094088987380,FMA,81514007808,541:{4}," null"," null"," Tidak ada data di RAW"
521008,Maliki,352848029494198,FM-42,081553914228,521:{2}," null"," null"," Tidak ada data di RAW"
511093,61,356173063473172,FM-32,08553206616,511:{12}," null"," null"," Tidak ada data di RAW"
541049,P-05,357454076229564,FM-1202,081553481756,541:{5}," null"," null"," Tidak ada data di RAW"
547001,W-9007-UG,357454076235140,FM-1202,081514388959,547:{1},"2021-07-13 05:50:43","2021-07-13 05:51:57.523",Update,
541075,F3-11,352093082634485,FMA,081514017875,541:{4}," null"," null"," Tidak ada data di RAW"
511147,220,357454073163865,FM-1200,081519764492,511:{3},"2021-07-13 03:58:24","2021-07-13 03:58:29.444",Update,
541018,F10-5,357454072898842,FM-1202,08158319367,541:{4},"2020-07-01 09:09:52","2021-01-30 10:07:32","CPU Reset Recomendation","Kawasan Industri Maspion - Sukomulyo - Gresik"
501024,E156,352094089872839,FM-32,08553201844,501:{1},"2021-07-10 00:51:10","2021-07-10 00:52:07.167","CPU Reset Recomendation"," -  - "
541072,F3-5,352093083264357,FMA,081514380723,541:{4}," null"," null"," Tidak ada data di RAW"
365006,L-9336-BF,356307045613410,FM-42,081514008256,365:{1},"2021-07-13 09:05:27","2021-07-13 09:05:38.882",Update,
309053,N-8369-TD,356173062968156,FM-42,08553205653,309:{3},"2021-07-09 02:25:55.02","2021-07-09 02:25:58.426","CPU Reset Recomendation","Gempol - Pasuruan - Jawa Timur"
511078,C.02,352848026370730,FM-32,08553206583,511:{13},"2021-07-07 02:08:47.071","2021-07-07 02:09:07.66","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
375006,"L 03",356307047604193,FM-1202+J,08553206459,375:{1}," null"," null"," Tidak ada data di RAW"
395010,EA-7400-A,352094089028325,FMA,081514388930,2:{0}," null"," null"," Tidak ada data di RAW"
VID,"Device Code",Imei,"Model GPS",Cellnumber,"Company GROUP",Devicetime,Servertime,"Last Location",Comment
309027,N-9823-TE,352848024232866,FM-32,08553204627,309:{6},"2021-07-22 01:53:14.391","2021-07-22 01:54:20.085",Update,
309039,B-9175-UCN,352094082645489,FM-32,08553205639,309:{7},"2021-07-20 00:50:01","2021-07-20 00:50:15.079","CPU Reset Recomendation","Penjaringan - Penjaringan - Jakarta Utara"
309025,L-8034-WD,352848024126894,FM-32,08553204625,309:{4},"2021-06-30 00:11:59.09","2021-06-30 00:12:27.482","CPU Reset Recomendation","Gempol - Pasuruan - Jawa Timur"
309068,H-1567-WA,352094087546138,FMA,081514007262,309:{6},"2021-02-26 02:17:20","2021-02-26 02:17:30","CPU Reset Recomendation","Kawasan Industri Candi - Ngaliyan - Semarang"
309038,B-9241-PCI,352094085652086,FM-32,08553205638,309:{7},"2021-07-12 22:58:26","2021-07-19 20:38:23.123","CPU Reset Recomendation","Penjaringan - Penjaringan - Jakarta Utara"
309011,L-9196-VZ,352094085744917,FM-1200,08553204611,309:{5},"2021-07-08 01:52:30","2021-07-08 01:52:43.555","CPU Reset Recomendation","Jeruk Purut - Pasuruan - Jawa Timur"
309036,B-9790-TCG,352094089652439,FM-32,08553204636,309:{1;7},"2021-07-22 02:38:04","2021-07-22 02:39:01.898",Update,
309058,N-9930-TK,356307045648705,FM-1200,081514007262,309:{2},"2021-07-14 07:52:03.24","2021-07-14 07:52:06.503","CPU Reset Recomendation","Jeruk Purut - Pasuruan - Jawa Timur"
309022,N-9185-TI,352094087854813,FM-32,08553204622,309:{3},"2021-07-21 13:24:12","2021-07-21 13:24:25.471","CPU Reset Recomendation","Kepulungan - Pasuruan - Jawa Timur"
