VID,"Device Code",Imei,"Model GPS",Cellnumber,"Company GROUP",Devicetime,Servertime,"Last Location",Comment
523018,SK-75-A,356307045613147,FM-1200,08113370540,523:{2},"2021-08-04 12:05:14.15","2021-08-04 12:05:32.094",Update,
541033,F10-4,357454073121962,FM-1202,081519764485,541:{4},"2021-08-04 11:30:04","2021-08-04 11:45:59.306",Update,
385012,L-9067-UP,356307048763717,FM-1202+J,08164298087,385:{1},"2021-08-04 12:26:33.06","2021-08-04 12:26:42.968",Update,
511001,L-06,356173062950147,FM-1202,08553210900,511:{0;2},"2021-08-04 12:23:59","2021-08-04 12:24:20.177",Update,
385018,L-9677-T,356307048818875,FM-1202+J,081553168725,385:{3},"2021-08-04 12:26:19","2021-08-04 12:26:38.624",Update,
399008,S-9778-SB,867060031216076,FM-36,081132006557,399:{0},"2021-08-04 12:01:31","2021-08-04 12:01:38.658",Update,
385009,L-9751-T,356307048763220,FM-1202+J,08164298114,385:{1},"2021-08-04 12:15:59.71","2021-08-04 12:16:19.571",Update,
355006,"T 44",356307047601793,FM-1202,081515270392,355:{2},"2021-08-04 11:46:59.03","2021-08-04 12:00:51.782",Update,
309017,N-9440-TH,352093083266717,FMA,08553204617,309:{9},"2021-08-04 12:12:25","2021-08-04 12:12:42.685",Update,
511170,258,352093080044430,FMA,081132261470,511:{0;1},"2021-08-04 12:01:16","2021-08-04 12:01:30.949",Update,
385001,L-8384-UT,356307047678874,FM-1202,08164298091,385:{1;2},"2021-08-04 12:00:45","2021-08-04 12:01:02.72",Update,
511120,178,356173062884361,FM-1202+J,08158131071,511:{6},"2021-08-04 12:20:16","2021-08-04 12:20:29.88",Update,
399005,L-9784-BR,867060031236157,FM-36,081132261473,399:{0},"2021-08-04 12:13:54","2021-08-04 12:14:18.852",Update,
511081,C.03,356173062949719,FM-32,08553206601,511:{13},"2021-08-03 14:22:38","2021-08-03 14:25:23.371","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
523029,Sany-B,357454073161794,FM-1202,08113484290,523:{2},"2021-08-04 12:24:40.68","2021-08-04 12:24:53.583",Update,
309040,B-9431-Y,357454075082238,FM-32,081132264119,309:{7},"2021-08-04 11:43:42","2021-08-04 11:44:03.224",Update,
385010,L-9224-UP,356307048764392,FM-1202+J,08164298115,385:{1},"2021-08-04 12:03:26.93","2021-08-04 12:03:46.255",Update,
511161,L-12,352094089029513,FMA,081514389004,511:{0;4},"2021-08-04 12:25:27","2021-08-04 12:25:30.995",Update,
353012,B-9721-BEU,867060031256304,FM-36,081132006554,353:{1},"2021-08-04 12:26:58","2021-08-04 12:27:20.111",Update,
353001,L-9127-UQ,356307046111646,FM-32,08553211023,353:{1},"2021-08-04 11:58:43.32","2021-08-04 11:58:59.886",Update,
355026,"T 03",356173066132569,FM-1202+J,081575098494,355:{2},"2021-08-04 12:25:04","2021-08-04 12:25:21.342",Update,
367003,B-9507-UU,356173062949099,FM-1202,081132241183,367:{1},"2021-08-04 12:25:24","2021-08-04 12:25:49.379",Update,
511151,252,357454073168120,FM-1202,081519764711,511:{3},"2021-08-04 12:08:27","2021-08-04 12:08:31.584",Update,
399003,S-8402-SB,867060031253194,FM-36,081132275073,399:{0},"2021-08-04 12:18:40","2021-08-04 12:19:03.464",Update,
501027,C501,352094088305971,FM-1202,08553201847,501:{8},"2021-08-04 12:07:20","2021-08-04 12:10:45.558",Update,
385003,L-9262-T,356307048765019,FM-1202+J,08164298089,385:{2},"2021-08-04 12:17:46","2021-08-04 12:18:03.581",Update,
501040,E163,356173066173159,FM-32,08553210867,501:{15},"2021-08-04 12:12:58","2021-08-04 12:13:15.416",Update,
345007,L-9379-UL,356307048828544,FM-1202,08553210382,345:{2},"2021-08-04 12:13:58","2021-08-04 12:14:18.166",Update,
523028,"DX63- A",357454073162552,FM-1202,08113457228,523:{1;2},"2021-08-04 12:27:46","2021-08-04 12:27:58.415",Update,
501008,E130,352093083273796,FM-42,08553210863,501:{12},"2021-08-04 11:58:31","2021-08-04 11:58:52.034",Update,
31192,L-1755-XS,357454075537520,FM-1202,081514008559,31:{36},"2021-08-04 12:00:28","2021-08-04 12:00:40.767",Update,
355013,"T 48",356307048790256,FM-1202+J,081515270656,355:{2},"2021-08-04 12:10:43.76","2021-08-04 12:10:58.019",Update,
397004,W-8553-NY,357454076237898,FM-1202,081514388983,397:{1},"2021-08-04 12:27:13","2021-08-04 12:27:15.598",Update,
511166,264,352094088731085,FMA,081514019177,511:{1},"2021-08-04 11:09:41","2021-08-04 11:09:45.144",Update,
365003,L-9632-BI,356307046140322,FM-42,08553211028,365:{1},"2021-08-04 11:08:45.14","2021-08-04 11:10:35.532",Update,
511150,253,357454073081828,FM-1202,081519764785,511:{3},"2021-08-04 11:10:54","2021-08-04 11:11:11.564",Update,
369009,L-1912-TY,867060031276492,FM-36,081513701486,369:{1},"2021-08-04 12:24:09","2021-08-04 12:24:34.954",Update,
365007,W-1344-QV,864403041519639,FM-36,08551838400,365:{2},"2021-08-04 12:20:43","2021-08-04 12:21:09.499",Update,
345019,L-8839-UD,356307047689830,FM-1202+J,081515269753,345:{1},"2021-08-04 12:04:51.01","2021-08-04 12:05:07.026",Update,
319007,L-9484-VU,356307048824089,FM-1202,081132218952,319:{1},"2021-08-04 12:26:58","2021-08-04 12:27:16.087",Update,
523035,Doosan-B,352094088325888,FMA,08113457247,523:{2},"2021-08-04 12:01:43","2021-08-04 12:01:55.341",Update,
213007,CS3,352093083269133,FMA,081513701470,213:{0;1},"2021-08-04 12:22:06","2021-08-04 12:22:27.719",Update,
359006,L-1986-PK,356307048762958,FM-32,08164298100,359:{1},"2021-08-04 11:50:18.88","2021-08-04 11:50:24.225",Update,
365006,L-9336-BF,356307045613410,FM-42,081514008256,365:{1},"2021-08-04 12:28:08","2021-08-04 12:28:15.728",Update,
385019,L-9676-T,356307048771991,FM-1202+J,081515272601,385:{3},"2021-08-04 12:21:42","2021-08-04 12:22:00.622",Update,
511182,262,867060034789939,FM-36,081514015407,511:{1},"2021-08-04 12:16:38","2021-08-04 12:17:06.278",Update,
355023,L-1895-FE,356173065089182,FM-1202+J,08158096144,355:{1},"2021-08-04 12:00:29","2021-08-04 12:00:46.182",Update,
309011,L-9196-VZ,352094085744917,FM-1200,08553204611,309:{5},"2021-08-02 04:12:17","2021-08-02 04:12:20.302","CPU Reset Recomendation","Jeruk Purut - Pasuruan - Jawa Timur"
511128,207,356173061968843,FM-1202,08158131074,511:{11},"2021-08-04 12:00:53","2021-08-04 12:01:11.442",Update,
309005,N-8881-TC,356307047689855,FM-32,08553204605,309:{1},"2021-08-04 12:13:23","2021-08-04 12:13:40.919",Update,
309067,L-1779-MD,357454073179382,FM-1202,081519764742,309:{9},"2021-08-04 12:10:47","2021-08-04 12:11:04.006",Update,
369007,L-9611-NL,867060034754966,FM-36,08551838364,369:{1},"2021-08-04 12:10:06","2021-08-04 12:10:25.798",Update,
213009,CS6,352093083278035,FMA,081513701468,213:{0;1},"2021-08-04 11:58:13","2021-08-04 11:58:29.244",Update,
345029,L-9308-UL,867060034789871,FM-36,081514008288,345:{1},"2021-08-04 12:06:18","2021-08-04 12:06:41.492",Update,
511008,L-20,352848025187507,FM-32,08553210908,511:{0;2},"2021-08-04 12:14:06.661","2021-08-04 12:14:33.4",Update,
511088,A07,352093083114099,FMA,08553206608,511:{11},"2021-08-02 08:46:07","2021-08-02 08:46:27.088","Battery Power Low (66,0)","Kesiman Petilan - Denpasar - Bali"
213001,CS1,352093082639922,FMA,081513701480,213:{0;1},"2021-08-04 12:00:06","2021-08-04 12:00:27.265",Update,
309001,L-9874-AL,356307046420328,FM-32,08553204601,309:{1},"2021-08-04 11:56:22.85","2021-08-04 11:58:32.342",Update,
511167,263,352094086274948,FMA,081514007288,511:{1},"2021-08-03 22:44:07","2021-08-03 22:44:19.496","CPU Reset Recomendation","Bandungrejo - Bojonegoro - Jawa Timur"
353002,L-9502-UY,356307047689608,FM-32,08553211024,353:{1},"2021-08-04 12:01:14.79","2021-08-04 12:07:31.632",Update,
355016,"T 04",356173066159414,FM-1202+J,08158096113,355:{2},"2021-08-04 12:24:37.11","2021-08-04 12:24:50.682",Update,
511115,187,352093082650275,FMA,08113370550,511:{2},"2021-08-04 12:28:08","2021-08-04 12:28:20.638",Update,
355009,"T 09",356307048828627,FM-1202+J,081515245170,355:{2},"2021-08-04 12:27:06.79","2021-08-04 12:27:36.314",Update,
369006,L-1052-PG,867060035280995,FM-36,08551838363,369:{1},"2021-08-04 12:11:04","2021-08-04 12:11:27.771",Update,
353011,B-9457-KEU,867060034755823,FM-36,08551838313,353:{1},"2021-08-04 12:27:54","2021-08-04 12:28:02.2",Update,
511186,A06,352093082793877,FMA,08551838386,511:{11},"2021-08-04 12:07:56","2021-08-04 12:08:18.383",Update,
501012,L-9458-UZ,356173062996579,FM-1202+J,081514010468,501:{7},"2021-08-04 12:17:29","2021-08-04 12:17:44.797",Update,
385013,L-9786-ND,356307048838311,FM-1202+J,081553168982,385:{1},"2021-08-04 12:18:35.92","2021-08-04 12:18:59.464",Update,
511176,272,352093082716431,FMA,081514007583,511:{1},"2021-08-04 12:07:59","2021-08-04 12:08:19.268",Update,
331011,L-8284-LH,352093082787127,FM-1200,08553206456,331:{4},"2021-08-04 12:08:26","2021-08-04 12:09:29.674",Update,
521015,L-8296-UK,356307046419767,FM-1200,08551838449,521:{1},"2021-08-04 12:08:09","2021-08-04 12:08:28.123",Update,
511157,254,357454076231941,FM-1202,08155257458,511:{3},"2021-08-04 12:18:12","2021-08-04 12:18:27.497",Update,
213002,ABF1_R,352093082650127,FMA,081132275035,213:{0;1},"2021-08-04 12:03:01","2021-08-04 12:03:15.58",Update,
399007,S-8526-SB,867060031256833,FM-36,081132006558,399:{0},"2021-08-04 12:26:13","2021-08-04 12:26:32.835",Update,
511052,79,352848026182846,FM-32,08553210962,511:{2},"2021-08-02 15:56:00.721","2021-08-02 15:56:42.168","CPU Reset Recomendation","Tumpakoyot - Blitar - Jawa Timur"
309016,N-8782-TL,356307046143029,FM-32,08553204616,309:{6},"2021-08-04 12:25:29","2021-08-04 12:25:54.402",Update,
547004,W-8664-UA,352093083268374,FMA,081513701450,547:{1},"2021-08-04 12:23:29","2021-08-04 12:23:44.157",Update,
319004,L-9556-WA,352094089404369,FMA,081132242048,319:{1},"2021-08-04 12:02:08","2021-08-04 12:02:19.984",Update,
511091,83,352093080221806,FMA,08553206611,511:{12},"2021-08-04 12:25:30","2021-08-04 12:27:00.654",Update,
355008,"T 28",356307047600662,FM-1202,081515270386,355:{2},"2021-08-04 12:19:16.4","2021-08-04 12:19:34.126",Update,
213010,CHILLING_1,352093082787135,FMA,081513701466,213:{0;1},"2021-08-04 12:23:22","2021-08-04 12:23:40.06",Update,
355007,"T 46",356173061695156,FM-1202,081515270281,355:{2},"2021-08-04 12:25:52.33","2021-08-04 12:26:10.063",Update,
401001,L-9584-CD,867060031283696,FM-36,081513701386,401:{0},"2021-08-04 12:25:29","2021-08-04 12:25:53.767",Update,
331015," W-1885-VN",357454073161901,FM-1202,081519764457,331:{1},"2021-08-04 12:19:23","2021-08-04 12:19:39.43",Update,
355022,L-1539-VN,356173065051893,FM-1202+J,08158096133,355:{1},"2021-08-04 12:22:00","2021-08-04 12:22:20.676",Update,
511011,277,352093080033979,FMA,08553210921,511:{3},"2021-08-04 12:09:42","2021-08-04 12:09:59.198",Update,
355021,"T 26",356173066130522,FM-1202+J,081575098242,355:{2},"2021-08-04 12:20:58.3","2021-08-04 12:21:18.412",Update,
345012,L-8651-UB,357454076229382,FM-1202,08553210387,345:{1},"2021-08-04 12:27:58","2021-08-04 12:28:01.557",Update,
345014,L-9153-UZ,356307045620274,FM-1200,08553210389,345:{1},"2021-08-04 12:13:22.36","2021-08-04 12:15:11.023",Update,
353008," L-9539-UK",352094086739452,FMA,081514007452,353:{1},"2021-08-04 12:26:11","2021-08-04 12:26:35.477",Update,
309053,N-8369-TD,356173062968156,FM-42,08553205653,309:{3},"2021-08-04 12:14:23.32","2021-08-04 12:14:42.554",Update,
511057,189,352848026183653,FM-32,08553210967,511:{6},"2021-08-04 12:19:03.031","2021-08-04 12:19:33.566",Update,
533001,Excavator,356307048840580,FM-42,08113143466,533:{1},"2021-08-04 11:56:20","2021-08-04 11:56:23.312",Update,
511103,L-05,356307047689731,FM-1200,08553206614,511:{14},"2021-08-04 12:25:24.53","2021-08-04 12:25:47.002",Update,
215008,DR-8091-AJ,867060031212125,FM-36,081132006578,215:{0},"2021-08-04 12:17:09","2021-08-04 12:17:26.381",Update,
511152,197,357454073084707,FM-1202,081519764721,511:{3},"2021-07-30 13:41:36","2021-07-30 13:41:53.385","CPU Reset Recomendation","Grand Pakuwon - Tandes - Banjar Sugihan"
399002,S-9780-SB,867060031264399,FM-36,081132275074,399:{0},"2021-08-04 12:26:04","2021-08-04 12:26:22.125",Update,
511041,L-19,352848026177127,FM-32,08553210951,511:{0;5},"2021-08-04 12:26:58.801","2021-08-04 12:27:38.385",Update,
511129,184,356173062950758,FM-1202+J,081542001812,511:{3},"2021-08-04 12:20:36","2021-08-04 12:20:54.22",Update,
511018,71,352093083275817,FM-1202,08551838487,511:{0;10},"2021-08-04 12:28:26","2021-08-04 12:28:28.862",Update,
511068,92,352848026331997,FM-32,08553206573,511:{7},"2021-08-04 12:23:06.521","2021-08-04 12:25:51.647",Update,
523023,PC50,356173061486721,FM-1202+J,08113390765,523:{2},"2021-08-04 12:15:18.68","2021-08-04 12:15:37.235",Update,
309019,N-9442-TH,352093083272855,FMA,08553204619,309:{9},"2021-08-04 12:16:24","2021-08-04 12:16:41.492",Update,
309069,L-9386-J,867060031264555,FM-36,081132020934,309:{9},"2021-08-04 12:05:15","2021-08-04 12:05:44.983",Update,
511102,L-02,356307047690150,FM-1200,08553206613,511:{14},"2021-08-04 12:26:28","2021-08-04 12:26:47.853",Update,
319001,L-9367-BM,352094088253528,FMA,08553204831,319:{1},"2021-08-04 12:25:55","2021-08-04 12:26:12.09",Update,
501019,E073(B),356307046109574,FM-1200,08553205589,501:{12},"2021-07-29 07:39:26","2021-07-29 07:41:17.465","CPU Reset Recomendation","Kesiman Kertalangu - Denpasar - Bali"
501005,F111,352848028785570,FM-32,08553205585,501:{15},"2021-08-04 12:19:38.41","2021-08-04 12:20:02.574",Update,
523032,D3G-A,352094088324923,FMA,08113457237,523:{2},"2021-08-03 12:43:26","2021-08-03 12:43:39.589","CPU Reset Recomendation","Samplangan - Bali - 80614"
511039,78,352848026182986,FM-32,08553210949,511:{10},"2021-08-02 12:42:36.461","2021-08-02 12:42:55.66","CPU Reset Recomendation","Desa Pangkung Tibah - Bali - Indonesia"
511172,269,352093083304310,FMA,081132275044,511:{0;1},"2021-08-04 12:02:57","2021-08-04 12:03:15.62",Update,
215007,DR-8092-AJ,867060031235365,FM-36,081132006579,215:{0},"2021-08-04 12:27:13","2021-08-04 12:27:18.367",Update,
501023,E159,352848028624282,FM-32,08553201843,501:{3},"2021-08-04 12:24:54.711","2021-08-04 12:25:22.575",Update,
501023,E159,352848028624282,FM-32,08553201843,501:{3},"2021-08-04 12:24:54.711","2021-08-04 12:25:22.575",Update,
399012,S-8194-SC,864403041497992,FM-36,081132023080,399:{0},"2021-08-04 12:27:40","2021-08-04 12:28:30.635",Update,
399012,S-8194-SC,864403041497992,FM-36,081132023080,399:{0},"2021-08-04 12:27:40","2021-08-04 12:28:30.635",Update,
213006,ABF2_R,352093082640094,FMA,081513701471,213:{0;1},"2021-08-04 12:27:53","2021-08-04 12:28:11.247",Update,
523034,SK200-8B,352094086879548,FMA,08113457238,523:{2},"2021-08-04 12:08:50","2021-08-04 12:09:02.281",Update,
511149,255,357454073163238,FM-1202,081519764842,511:{3},"2021-08-04 12:22:07","2021-08-04 12:22:29.364",Update,
511056,176,352848026098240,FM-32,08551838408,511:{0;6},"2021-08-04 12:15:34.301","2021-08-04 12:17:46.214",Update,
331012,W-9169-NA,356173061972118,FM-1200,08553206457,331:{1},"2021-08-04 12:26:49.7","2021-08-04 12:26:53.6",Update,
399010,S-8232-SC,867060031221191,FM-36,081132023081,399:{0},"2021-08-04 12:27:48","2021-08-04 12:28:10.3",Update,
309061,N-9795-TM,356307048932601,FM-1202+J,08155265521,309:{1;4},"2021-08-04 12:08:09","2021-08-04 12:08:28.073",Update,
399011,S-8231-SC,864403041458895,FM-36,081132006581,399:{0},"2021-08-04 12:27:04","2021-08-04 12:27:30.504",Update,
523009,PC75-C,352848029521941,FM-42,08113107117,523:{2},"2021-08-04 12:22:10.3","2021-08-04 12:24:31.521",Update,
213003,CHILLING_2,352093082647933,FMA,081513701446,213:{0;1},"2021-08-04 12:24:39","2021-08-04 12:24:55.89",Update,
511085,180,356173066176046,FM-1202,08553206605,511:{0;12},"2021-08-04 12:17:23","2021-08-04 12:23:19.948",Update,
511022,209,352848026178851,FM-32,08553210932,511:{0;2},"2021-08-04 12:27:08.13","2021-08-04 12:27:27.574",Update,
511135,219,356173066157178,FM-1202,08157615781,511:{3},"2021-08-04 12:27:18.2","2021-08-04 12:27:37.588",Update,
511044,72,352848026179560,FM-32,08553210954,511:{5},"2021-08-04 12:25:05.96","2021-08-04 12:25:33.43",Update,
385016,L-8456-AY,356307048828460,FM-1202+J,081515274869,385:{4},"2021-08-04 12:23:50.05","2021-08-04 12:24:04.641",Update,
213004,ABF4_R,352093080348468,FMA,081513701481,213:{0;1},"2021-08-04 12:15:00","2021-08-04 12:15:17.622",Update,
355017,"T 05",356173066138525,FM-1202+J,08158096172,355:{2},"2021-08-04 12:08:31.19","2021-08-04 12:08:51.274",Update,
511124,56,356173062949180,FM-1202+J,081542004480,511:{2;10},"2021-07-29 08:51:21.97","2021-07-29 08:51:25.803","CPU Reset Recomendation","Kesiman Petilan - Denpasar - Bali"
511124,56,356173062949180,FM-1202+J,081542004480,511:{2;10},"2021-07-29 08:51:21.97","2021-07-29 08:51:25.803","CPU Reset Recomendation","Kesiman Petilan - Denpasar - Bali"
511054,181,352848026179479,FM-32,08113370548,511:{0;2},"2021-08-04 12:24:51.623","2021-08-04 12:25:16.557",Update,
353006,"L 8524 UE",357454072898057,FM-1202,08158320124,353:{1},"2021-08-04 12:27:33","2021-08-04 12:27:53.378",Update,
511141,L-15,356173066154977,FM-1200,08158321139,511:{0;8},"2021-08-04 12:28:18","2021-08-04 12:28:34.471",Update,
309057,W-9438-TH,356307048802200,FM-1202+J,08553205658,309:{6},"2021-08-04 12:14:29","2021-08-04 12:15:05.163",Update,
399001,S-8636-SB,867060031257591,FM-36,081132275071,399:{0},"2021-08-04 12:28:23","2021-08-04 12:28:26.828",Update,
523024,PC78-E,356173061695461,FM-1202+J,08113107109,523:{2},"2021-08-04 12:03:59.54","2021-08-04 12:04:19.264",Update,
511144,L-8032-WN,357454073135673,FM-1202,085851201340,511:{9},"2021-08-04 12:26:11","2021-08-04 12:26:14.346",Update,
357009,"156 [W-9401-P]",357454073090449,FM-1202,081131129947,357:{1},"2021-08-04 12:27:57","2021-08-04 12:27:59.643",Update,
357009,"156 [W-9401-P]",0,FM-1202,081131129947,357:{1}," null"," null"," Tidak ada data di RAW"
355028," L-1958-DA",356173065025871,FM-1200,081575098210,355:{1},"2021-08-04 12:27:22.61","2021-08-04 12:27:25.729",Update,
511132,214,356173066114567,FM-1202+J,08158131060,511:{3},"2021-08-04 12:11:17.83","2021-08-04 12:11:41.634",Update,
355014,"T 24",356173066165130,FM-1202+J,081575098005,355:{3},"2021-08-04 12:14:14.36","2021-08-04 12:14:34.099",Update,
511077,101,352848026366084,FM-32,08553206582,511:{10},"2021-08-04 12:20:33.743","2021-08-04 12:20:47.499",Update,
511104,208,356173065868601,FM-32,08553210964,511:{0;2},"2021-08-04 11:35:13","2021-08-04 11:35:16.626",Update,
309062,N-8536-TD,356307048819451,FM-1202+J,08158171378,309:{4},"2021-08-04 12:14:33.9","2021-08-04 12:14:52.797",Update,
511130,57,356173062948935,FM-1202+J,081584148346,511:{11},"2021-08-04 12:25:23","2021-08-04 12:25:43.788",Update,
309065,N-9861-TE,356173063429554,FM-1200,081575097877,309:{4},"2021-08-04 12:05:15.98","2021-08-04 12:05:25.453",Update,
511026,159,352848026089157,FM-32,08553210936,511:{2},"2021-08-04 12:25:16.66","2021-08-04 12:26:10.313",Update,
100003,L-1571-JK,352094089404625,FMA,081132275024,1:{1;10},"2021-08-04 12:25:55","2021-08-04 12:26:15.036",Update,
215001,"L 9372 BZ",867060031247063,FM-36,081132275051,215:{0},"2021-08-04 12:24:23","2021-08-04 12:24:43.894",Update,
345008,L-8994-UB,357454073120634,FM-42,08553210383,345:{2},"2021-08-04 10:26:01","2021-08-04 10:26:05.404",Update,
355018,"T 18",356173066132205,FM-1202+J,08158096180,355:{2},"2021-08-04 12:27:47.82","2021-08-04 12:27:51.137",Update,
385006,L-9258-T,356307048798366,FM-1202+J,08164283073,385:{1},"2021-08-04 12:01:19.66","2021-08-04 12:05:56.025",Update,
511064,88,352848026159257,FM-32,08553206569,511:{7},"2021-08-04 12:26:09.831","2021-08-04 12:26:22.164",Update,
511053,162,352848026181541,FM-32,08553210958,511:{6},"2021-08-04 12:08:19.173","2021-08-04 12:08:35.783",Update,
511075,53,352848026367108,FM-32,08553206580,511:{10},"2021-08-04 12:20:09.511","2021-08-04 12:20:19.778",Update,
501038,L.8167.UU,356307048808280,FM-42,08553205588,501:{19},"2021-08-04 12:13:41","2021-08-04 12:13:57.518",Update,
511119,55,356173062950139,FM-1202+J,081519764714,511:{10},"2021-08-04 12:27:57","2021-08-04 12:28:02.354",Update,
511007,52,352848025192580,FM-32,08553210907,511:{2},"2021-08-04 12:24:34.421","2021-08-04 12:24:57.374",Update,
309060,B-9695-BCU,356307048849821,FM-1202+J,081132275025,309:{7},"2021-08-04 12:08:35","2021-08-04 12:08:52.325",Update,
511096,190,352093080145617,FMA,08553206619,511:{6},"2021-08-04 12:11:09","2021-08-04 12:18:28.017",Update,
511089,66,352848026167664,FM-32,08553206609,511:{12},"2021-08-04 12:19:14.13","2021-08-04 12:19:50.055",Update,
511137,217,356173066167524,FM-1202,08157615788,511:{7},"2021-08-04 12:02:45.73","2021-08-04 12:03:25.505",Update,
511146,251,357454073090902,FM-1202,081519764520,511:{3},"2021-08-04 12:21:43","2021-08-04 12:22:01.428",Update,
309012,L-8942-B,352848022853374,FM-32,08553204612,309:{2},"2021-08-04 12:27:19.63","2021-08-04 12:27:51.294",Update,
399004,S-8178-SB,867060031220847,FM-36,081513701435,399:{0},"2021-08-04 12:25:53","2021-08-04 12:26:13.932",Update,
511140,L-10,356173063121748,FM-1200,08157613537,511:{14},"2021-08-04 12:07:19.62","2021-08-04 12:07:33.832",Update,
215002,"L 9371 BZ",867060031216472,FM-36,081132275052,215:{0},"2021-08-04 12:28:20","2021-08-04 12:28:40.876",Update,
511175,271,352094089905787,FMA,081514017679,511:{1},"2021-08-04 12:23:37","2021-08-04 12:23:55.749",Update,
355001,"T 34",352848029494107,FM-42,081553914211,355:{2},"2021-08-04 12:28:27.234","2021-08-04 12:28:51.231",Update,
309014,L-8076-Z,352848022876748,FM-32,08553204614,309:{2},"2021-08-04 12:24:31.563","2021-08-04 12:28:19.052",Update,
345024,L-8589-UF,356307048783939,FM-1202+J,081515272859,345:{1},"2021-08-04 12:20:45","2021-08-04 12:21:00.677",Update,
511165,165,352094086737803,FMA,081514007440,511:{11},"2021-08-04 12:19:33","2021-08-04 12:19:38.989",Update,
355012,"T 32",356307048821457,FM-1202+J,081515270651,355:{3},"2021-08-04 12:21:57.03","2021-08-04 12:22:49.036",Update,
511139,L-08,356173063723246,FM-1200,08157612408,511:{14},"2021-08-04 12:27:18","2021-08-04 12:27:38.942",Update,
345026,N-8835-UV,356307048831001,FM-1202+J,081515267463,345:{1},"2021-08-04 12:09:28.83","2021-08-04 12:09:51.162",Update,
355010,"T 30",356307048801236,FM-1202+J,08553205917,355:{3},"2021-08-04 11:56:37.94","2021-08-04 11:56:53.114",Update,
357006,"165 [W-9104-NV]",356307046114905,FM-1200,081132020491,357:{1},"2021-08-04 12:26:17","2021-08-04 12:26:20.997",Update,
345025,L-9711-UP,356307048794068,FM-1202+J,081515267219,345:{1},"2021-08-04 12:14:23.91","2021-08-04 12:14:46.726",Update,
511090,188,352848027984372,FM-32,081132006582,511:{0;3},"2021-08-04 12:26:15.451","2021-08-04 12:26:50.435",Update,
547002,W-9008-UG,357454076232964,FM-1202,081514388958,547:{1},"2021-08-04 12:15:18","2021-08-04 12:16:22.586",Update,
541026,F2.5-2,357454073253187,FM-1202,08158321865,541:{4},"2021-08-04 10:02:20","2021-08-04 10:03:36.868",Update,
511063,278,352848026181269,FM-32,08551838362,511:{0;7},"2021-08-04 12:27:14.511","2021-08-04 12:27:35.021",Update,
521018,W-8083-UW,352094089366105,FMA,081514380734,521:{1},"2021-08-04 12:09:22","2021-08-04 12:09:43.92",Update,
511055,73,352848026179800,FM-32,08553210965,511:{6},"2021-08-04 12:19:44.271","2021-08-04 12:20:14.768",Update,
511059,151,352848026180162,FM-32,08553210969,511:{6},"2021-08-04 12:23:23.83","2021-08-04 12:23:57.879",Update,
385008,L-9501-UP,356307048765191,FM-1202+J,08164298085,385:{1},"2021-08-04 11:59:28.04","2021-08-04 12:00:10.215",Update,
511138,74,356173065026242,FM-1200,08157614814,511:{8},"2021-08-04 12:07:21","2021-08-04 12:07:43.909",Update,
355015,"T 08",356173065871662,FM-1202+J,08158096117,355:{2},"2021-07-28 10:37:17.02","2021-07-28 10:37:33.271","CPU Reset Recomendation","Indra Jaya Swastika - Asemrowo - Genting Kalianak"
